Fecha,Atributo,Valor
01/11/2024 00:00,Puno,91.5
01/12/2024 00:00,Puno,36.1
01/01/1964 00:00,Santa_Lucia,53.2740431
01/02/1964 00:00,Santa_Lucia,125.6849263
01/03/1964 00:00,Santa_Lucia,166.1079243
01/04/1964 00:00,Santa_Lucia,48.59829754
01/05/1964 00:00,Santa_Lucia,14.26326356
01/06/1964 00:00,Santa_Lucia,0.144121138
01/07/1964 00:00,Santa_Lucia,0.144121138
01/08/1964 00:00,Santa_Lucia,0.144121138
01/09/1964 00:00,Santa_Lucia,6.987470334
01/10/1964 00:00,Santa_Lucia,27.0434972
01/11/1964 00:00,Santa_Lucia,48.86719702
01/12/1964 00:00,Santa_Lucia,82.89747687
01/01/1965 00:00,Santa_Lucia,184.5695666
01/02/1965 00:00,Santa_Lucia,129.0533422
01/03/1965 00:00,Santa_Lucia,114.6702821
01/04/1965 00:00,Santa_Lucia,71.50325811
01/05/1965 00:00,Santa_Lucia,2.90650204
01/06/1965 00:00,Santa_Lucia,0.144121138
01/07/1965 00:00,Santa_Lucia,0.144121138
01/08/1965 00:00,Santa_Lucia,0.144121138
01/09/1965 00:00,Santa_Lucia,9.255339145
01/10/1965 00:00,Santa_Lucia,16.34182291
01/11/1965 00:00,Santa_Lucia,26.90356136
01/12/1965 00:00,Santa_Lucia,100.1046805
01/01/1966 00:00,Santa_Lucia,57.6
01/02/1966 00:00,Santa_Lucia,167.4
01/03/1966 00:00,Santa_Lucia,106.4
01/04/1966 00:00,Santa_Lucia,11.6
01/05/1966 00:00,Santa_Lucia,52.2
01/06/1966 00:00,Santa_Lucia,0
01/07/1966 00:00,Santa_Lucia,0
01/08/1966 00:00,Santa_Lucia,0
01/09/1966 00:00,Santa_Lucia,6.2
01/10/1966 00:00,Santa_Lucia,114.6
01/11/1966 00:00,Santa_Lucia,103.6
01/12/1966 00:00,Santa_Lucia,130.8
01/01/1967 00:00,Santa_Lucia,90.4
01/02/1967 00:00,Santa_Lucia,133.9
01/03/1967 00:00,Santa_Lucia,401.4
01/04/1967 00:00,Santa_Lucia,5.4
01/05/1967 00:00,Santa_Lucia,17.9
01/06/1967 00:00,Santa_Lucia,0.2
01/07/1967 00:00,Santa_Lucia,8.2
01/08/1967 00:00,Santa_Lucia,12.7
01/09/1967 00:00,Santa_Lucia,64.4
01/10/1967 00:00,Santa_Lucia,61.8
01/11/1967 00:00,Santa_Lucia,27.6
01/12/1967 00:00,Santa_Lucia,160
01/01/1968 00:00,Santa_Lucia,274.5
01/02/1968 00:00,Santa_Lucia,299
01/03/1968 00:00,Santa_Lucia,170.8
01/04/1968 00:00,Santa_Lucia,15.8
01/05/1968 00:00,Santa_Lucia,15
01/06/1968 00:00,Santa_Lucia,20.7
01/07/1968 00:00,Santa_Lucia,4.9
01/08/1968 00:00,Santa_Lucia,0
01/09/1968 00:00,Santa_Lucia,23.6
01/10/1968 00:00,Santa_Lucia,42
01/11/1968 00:00,Santa_Lucia,170.5
01/12/1968 00:00,Santa_Lucia,95.5
01/01/1969 00:00,Santa_Lucia,225.1
01/02/1969 00:00,Santa_Lucia,128.8
01/03/1969 00:00,Santa_Lucia,100.5
01/04/1969 00:00,Santa_Lucia,80.1
01/05/1969 00:00,Santa_Lucia,0
01/06/1969 00:00,Santa_Lucia,0
01/07/1969 00:00,Santa_Lucia,8.7
01/08/1969 00:00,Santa_Lucia,0
01/09/1969 00:00,Santa_Lucia,17.7
01/10/1969 00:00,Santa_Lucia,44
01/11/1969 00:00,Santa_Lucia,115.6
01/12/1969 00:00,Santa_Lucia,161.4
01/01/1970 00:00,Santa_Lucia,227.6
01/02/1970 00:00,Santa_Lucia,241.2
01/03/1970 00:00,Santa_Lucia,156.6
01/04/1970 00:00,Santa_Lucia,10.3
01/05/1970 00:00,Santa_Lucia,45.2
01/06/1970 00:00,Santa_Lucia,0
01/07/1970 00:00,Santa_Lucia,0
01/08/1970 00:00,Santa_Lucia,2.5
01/09/1970 00:00,Santa_Lucia,17.4
01/10/1970 00:00,Santa_Lucia,43.7
01/11/1970 00:00,Santa_Lucia,3.5
01/12/1970 00:00,Santa_Lucia,276
01/01/1971 00:00,Santa_Lucia,142.9
01/02/1971 00:00,Santa_Lucia,325.1
01/03/1971 00:00,Santa_Lucia,110.8
01/04/1971 00:00,Santa_Lucia,26.7
01/05/1971 00:00,Santa_Lucia,0.7
01/06/1971 00:00,Santa_Lucia,7.2
01/07/1971 00:00,Santa_Lucia,0
01/08/1971 00:00,Santa_Lucia,0.6
01/09/1971 00:00,Santa_Lucia,0
01/10/1971 00:00,Santa_Lucia,15.5
01/11/1971 00:00,Santa_Lucia,66.4
01/12/1971 00:00,Santa_Lucia,248.1
01/01/1972 00:00,Santa_Lucia,327.4
01/02/1972 00:00,Santa_Lucia,230.4
01/03/1972 00:00,Santa_Lucia,235.4
01/04/1972 00:00,Santa_Lucia,25.2
01/05/1972 00:00,Santa_Lucia,0.7
01/06/1972 00:00,Santa_Lucia,0
01/07/1972 00:00,Santa_Lucia,0
01/08/1972 00:00,Santa_Lucia,0
01/09/1972 00:00,Santa_Lucia,46.5
01/10/1972 00:00,Santa_Lucia,40.8
01/11/1972 00:00,Santa_Lucia,44.6
01/12/1972 00:00,Santa_Lucia,104.6
01/01/1973 00:00,Santa_Lucia,462.2
01/02/1973 00:00,Santa_Lucia,222
01/03/1973 00:00,Santa_Lucia,200.1
01/04/1973 00:00,Santa_Lucia,226.5
01/05/1973 00:00,Santa_Lucia,39.1
01/06/1973 00:00,Santa_Lucia,0.1
01/07/1973 00:00,Santa_Lucia,9.1
01/08/1973 00:00,Santa_Lucia,22.3
01/09/1973 00:00,Santa_Lucia,67.5
01/10/1973 00:00,Santa_Lucia,68
01/11/1973 00:00,Santa_Lucia,71.8
01/12/1973 00:00,Santa_Lucia,150.2
01/01/1974 00:00,Santa_Lucia,462.2
01/02/1974 00:00,Santa_Lucia,411.6
01/03/1974 00:00,Santa_Lucia,127.9
01/04/1974 00:00,Santa_Lucia,68.6
01/05/1974 00:00,Santa_Lucia,1.2
01/06/1974 00:00,Santa_Lucia,24.2
01/07/1974 00:00,Santa_Lucia,0.7
01/08/1974 00:00,Santa_Lucia,93.1
01/09/1974 00:00,Santa_Lucia,21.7
01/10/1974 00:00,Santa_Lucia,19.3
01/11/1974 00:00,Santa_Lucia,15.5
01/12/1974 00:00,Santa_Lucia,152.4
01/01/1975 00:00,Santa_Lucia,349
01/02/1975 00:00,Santa_Lucia,391
01/03/1975 00:00,Santa_Lucia,228.9
01/04/1975 00:00,Santa_Lucia,21.39234385
01/05/1975 00:00,Santa_Lucia,28.38693239
01/06/1975 00:00,Santa_Lucia,0
01/07/1975 00:00,Santa_Lucia,0.5
01/08/1975 00:00,Santa_Lucia,1.3
01/09/1975 00:00,Santa_Lucia,5.2
01/10/1975 00:00,Santa_Lucia,50.4
01/11/1975 00:00,Santa_Lucia,69.1
01/12/1975 00:00,Santa_Lucia,273.4
01/01/1976 00:00,Santa_Lucia,324.2
01/02/1976 00:00,Santa_Lucia,156.4
01/03/1976 00:00,Santa_Lucia,243.7
01/04/1976 00:00,Santa_Lucia,34.5
01/05/1976 00:00,Santa_Lucia,9.7
01/06/1976 00:00,Santa_Lucia,0
01/07/1976 00:00,Santa_Lucia,11.6
01/08/1976 00:00,Santa_Lucia,20.1
01/09/1976 00:00,Santa_Lucia,102.6
01/10/1976 00:00,Santa_Lucia,0.9
01/11/1976 00:00,Santa_Lucia,17.2
01/12/1976 00:00,Santa_Lucia,145.9
01/01/1977 00:00,Santa_Lucia,138.5
01/02/1977 00:00,Santa_Lucia,327.1
01/03/1977 00:00,Santa_Lucia,258.3
01/04/1977 00:00,Santa_Lucia,17.3
01/05/1977 00:00,Santa_Lucia,0
01/06/1977 00:00,Santa_Lucia,0
01/07/1977 00:00,Santa_Lucia,3.7
01/08/1977 00:00,Santa_Lucia,0
01/09/1977 00:00,Santa_Lucia,25.9
01/10/1977 00:00,Santa_Lucia,47.9
01/11/1977 00:00,Santa_Lucia,178.5
01/12/1977 00:00,Santa_Lucia,116
01/01/1978 00:00,Santa_Lucia,263.1
01/02/1978 00:00,Santa_Lucia,109.5
01/03/1978 00:00,Santa_Lucia,148.5775594
01/04/1978 00:00,Santa_Lucia,59.77229838
01/05/1978 00:00,Santa_Lucia,0.144121138
01/06/1978 00:00,Santa_Lucia,0.705304318
01/07/1978 00:00,Santa_Lucia,0.144121138
01/08/1978 00:00,Santa_Lucia,1.45771844
01/09/1978 00:00,Santa_Lucia,12.22870243
01/10/1978 00:00,Santa_Lucia,20.2
01/11/1978 00:00,Santa_Lucia,96.1
01/12/1978 00:00,Santa_Lucia,138.1
01/01/1979 00:00,Santa_Lucia,156.7
01/02/1979 00:00,Santa_Lucia,91.7
01/03/1979 00:00,Santa_Lucia,102.2
01/04/1979 00:00,Santa_Lucia,15.9
01/05/1979 00:00,Santa_Lucia,2
01/06/1979 00:00,Santa_Lucia,0
01/07/1979 00:00,Santa_Lucia,0
01/08/1979 00:00,Santa_Lucia,0.3
01/09/1979 00:00,Santa_Lucia,0
01/10/1979 00:00,Santa_Lucia,28.4
01/11/1979 00:00,Santa_Lucia,54.7
01/12/1979 00:00,Santa_Lucia,46.7
01/01/1980 00:00,Santa_Lucia,67.3
01/02/1980 00:00,Santa_Lucia,76
01/03/1980 00:00,Santa_Lucia,162.7
01/04/1980 00:00,Santa_Lucia,4.9
01/05/1980 00:00,Santa_Lucia,0
01/06/1980 00:00,Santa_Lucia,0
01/07/1980 00:00,Santa_Lucia,0
01/08/1980 00:00,Santa_Lucia,0.9
01/09/1980 00:00,Santa_Lucia,21.5
01/10/1980 00:00,Santa_Lucia,102.2
01/11/1980 00:00,Santa_Lucia,10.3
01/12/1980 00:00,Santa_Lucia,58.2
01/01/1981 00:00,Santa_Lucia,141
01/02/1981 00:00,Santa_Lucia,177.9
01/03/1981 00:00,Santa_Lucia,102.3
01/04/1981 00:00,Santa_Lucia,52.2
01/05/1981 00:00,Santa_Lucia,0
01/06/1981 00:00,Santa_Lucia,0
01/07/1981 00:00,Santa_Lucia,0
01/08/1981 00:00,Santa_Lucia,76.2
01/09/1981 00:00,Santa_Lucia,0
01/10/1981 00:00,Santa_Lucia,20.6
01/11/1981 00:00,Santa_Lucia,55.3
01/12/1981 00:00,Santa_Lucia,158.8
01/01/1982 00:00,Santa_Lucia,149.7
01/02/1982 00:00,Santa_Lucia,65.4
01/03/1982 00:00,Santa_Lucia,125.7
01/04/1982 00:00,Santa_Lucia,35.8
01/05/1982 00:00,Santa_Lucia,0
01/06/1982 00:00,Santa_Lucia,0
01/07/1982 00:00,Santa_Lucia,0
01/08/1982 00:00,Santa_Lucia,1
01/09/1982 00:00,Santa_Lucia,32.2
01/10/1982 00:00,Santa_Lucia,64.9
01/11/1982 00:00,Santa_Lucia,183.2
01/12/1982 00:00,Santa_Lucia,13.7
01/01/1983 00:00,Santa_Lucia,54.1
01/02/1983 00:00,Santa_Lucia,41.8
01/03/1983 00:00,Santa_Lucia,52.1
01/04/1983 00:00,Santa_Lucia,26.8
01/05/1983 00:00,Santa_Lucia,7.5
01/06/1983 00:00,Santa_Lucia,3.6
01/07/1983 00:00,Santa_Lucia,0
01/08/1983 00:00,Santa_Lucia,0
01/09/1983 00:00,Santa_Lucia,3.5
01/10/1983 00:00,Santa_Lucia,4.7
01/11/1983 00:00,Santa_Lucia,0
01/12/1983 00:00,Santa_Lucia,55
01/01/1984 00:00,Santa_Lucia,255.3257661
01/02/1984 00:00,Santa_Lucia,268.8640145
01/03/1984 00:00,Santa_Lucia,157.5865518
01/04/1984 00:00,Santa_Lucia,61.40601241
01/05/1984 00:00,Santa_Lucia,22.15775565
01/06/1984 00:00,Santa_Lucia,0.144121138
01/07/1984 00:00,Santa_Lucia,1.797464621
01/08/1984 00:00,Santa_Lucia,10.26411242
01/09/1984 00:00,Santa_Lucia,4.309443944
01/10/1984 00:00,Santa_Lucia,81.65343715
01/11/1984 00:00,Santa_Lucia,133.041538
01/12/1984 00:00,Santa_Lucia,120.1594378
01/01/1985 00:00,Santa_Lucia,38.9
01/02/1985 00:00,Santa_Lucia,145.1
01/03/1985 00:00,Santa_Lucia,88.4
01/04/1985 00:00,Santa_Lucia,68.6
01/05/1985 00:00,Santa_Lucia,0
01/06/1985 00:00,Santa_Lucia,0
01/07/1985 00:00,Santa_Lucia,0
01/08/1985 00:00,Santa_Lucia,0.5
01/09/1985 00:00,Santa_Lucia,26
01/10/1985 00:00,Santa_Lucia,21.2
01/11/1985 00:00,Santa_Lucia,132.8760527
01/12/1985 00:00,Santa_Lucia,171.6186452
01/01/1986 00:00,Santa_Lucia,159.0126678
01/02/1986 00:00,Santa_Lucia,255.1328819
01/03/1986 00:00,Santa_Lucia,193.1260487
01/04/1986 00:00,Santa_Lucia,105.6117842
01/05/1986 00:00,Santa_Lucia,2.216415904
01/06/1986 00:00,Santa_Lucia,0.144121138
01/07/1986 00:00,Santa_Lucia,6.865828985
01/08/1986 00:00,Santa_Lucia,6.682058655
01/09/1986 00:00,Santa_Lucia,6.9
01/10/1986 00:00,Santa_Lucia,4.4
01/11/1986 00:00,Santa_Lucia,25
01/12/1986 00:00,Santa_Lucia,205
01/01/1987 00:00,Santa_Lucia,177.3
01/02/1987 00:00,Santa_Lucia,55.2
01/03/1987 00:00,Santa_Lucia,19.1
01/04/1987 00:00,Santa_Lucia,15.4
01/05/1987 00:00,Santa_Lucia,0
01/06/1987 00:00,Santa_Lucia,0.3
01/07/1987 00:00,Santa_Lucia,25.4
01/08/1987 00:00,Santa_Lucia,0.5
01/09/1987 00:00,Santa_Lucia,0.8
01/10/1987 00:00,Santa_Lucia,32.4
01/11/1987 00:00,Santa_Lucia,43.6
01/12/1987 00:00,Santa_Lucia,33.4
01/01/1988 00:00,Santa_Lucia,195.5
01/02/1988 00:00,Santa_Lucia,67.5
01/03/1988 00:00,Santa_Lucia,207.6
01/04/1988 00:00,Santa_Lucia,68.1
01/05/1988 00:00,Santa_Lucia,11.6
01/06/1988 00:00,Santa_Lucia,0
01/07/1988 00:00,Santa_Lucia,0
01/08/1988 00:00,Santa_Lucia,0
01/09/1988 00:00,Santa_Lucia,2
01/10/1988 00:00,Santa_Lucia,30.9
01/11/1988 00:00,Santa_Lucia,0.4
01/12/1988 00:00,Santa_Lucia,77
01/01/1989 00:00,Santa_Lucia,125.5
01/02/1989 00:00,Santa_Lucia,73.1
01/03/1989 00:00,Santa_Lucia,135.7
01/04/1989 00:00,Santa_Lucia,25.6
01/05/1989 00:00,Santa_Lucia,0.5
01/06/1989 00:00,Santa_Lucia,3.3
01/07/1989 00:00,Santa_Lucia,2
01/08/1989 00:00,Santa_Lucia,2.3
01/09/1989 00:00,Santa_Lucia,0
01/10/1989 00:00,Santa_Lucia,20.6
01/11/1989 00:00,Santa_Lucia,30.3
01/12/1989 00:00,Santa_Lucia,30.5
01/01/1990 00:00,Santa_Lucia,181.1
01/02/1990 00:00,Santa_Lucia,59.2
01/03/1990 00:00,Santa_Lucia,31.1
01/04/1990 00:00,Santa_Lucia,25.6
01/05/1990 00:00,Santa_Lucia,2.6
01/06/1990 00:00,Santa_Lucia,50.8
01/07/1990 00:00,Santa_Lucia,0
01/08/1990 00:00,Santa_Lucia,17.9
01/09/1990 00:00,Santa_Lucia,0
01/10/1990 00:00,Santa_Lucia,28.3
01/11/1990 00:00,Santa_Lucia,117
01/12/1990 00:00,Santa_Lucia,68.2
01/01/1991 00:00,Santa_Lucia,78.8
01/02/1991 00:00,Santa_Lucia,50.1
01/03/1991 00:00,Santa_Lucia,59.8
01/04/1991 00:00,Santa_Lucia,69.6
01/05/1991 00:00,Santa_Lucia,12.52714584
01/06/1991 00:00,Santa_Lucia,43.10617293
01/07/1991 00:00,Santa_Lucia,0.443418834
01/08/1991 00:00,Santa_Lucia,0.144121138
01/09/1991 00:00,Santa_Lucia,6.882669477
01/10/1991 00:00,Santa_Lucia,34.16640805
01/11/1991 00:00,Santa_Lucia,29.78395436
01/12/1991 00:00,Santa_Lucia,83.48769105
01/01/1992 00:00,Santa_Lucia,125.5422797
01/02/1992 00:00,Santa_Lucia,93.65069233
01/03/1992 00:00,Santa_Lucia,34.02424188
01/04/1992 00:00,Santa_Lucia,17.5474494
01/05/1992 00:00,Santa_Lucia,0.144121138
01/06/1992 00:00,Santa_Lucia,2.690156966
01/07/1992 00:00,Santa_Lucia,1.883373633
01/08/1992 00:00,Santa_Lucia,50.58100353
01/09/1992 00:00,Santa_Lucia,0.331182198
01/10/1992 00:00,Santa_Lucia,57.51338033
01/11/1992 00:00,Santa_Lucia,46.15505522
01/12/1992 00:00,Santa_Lucia,98.44101664
01/01/1993 00:00,Santa_Lucia,175.4541404
01/02/1993 00:00,Santa_Lucia,59.73266096
01/03/1993 00:00,Santa_Lucia,129.1033091
01/04/1993 00:00,Santa_Lucia,64.24027666
01/05/1993 00:00,Santa_Lucia,5.43280977
01/06/1993 00:00,Santa_Lucia,0.218945562
01/07/1993 00:00,Santa_Lucia,0.144121138
01/08/1993 00:00,Santa_Lucia,29.00529696
01/09/1993 00:00,Santa_Lucia,10.74189186
01/10/1993 00:00,Santa_Lucia,121.7128168
01/11/1993 00:00,Santa_Lucia,99.60828154
01/12/1993 00:00,Santa_Lucia,147.2567538
01/01/1994 00:00,Santa_Lucia,164.470737
01/02/1994 00:00,Santa_Lucia,137.7318534
01/03/1994 00:00,Santa_Lucia,181.3792735
01/04/1994 00:00,Santa_Lucia,115.2067312
01/05/1994 00:00,Santa_Lucia,0.705304318
01/06/1994 00:00,Santa_Lucia,0.406006622
01/07/1994 00:00,Santa_Lucia,0.144121138
01/08/1994 00:00,Santa_Lucia,0.144121138
01/09/1994 00:00,Santa_Lucia,5.46508728
01/10/1994 00:00,Santa_Lucia,15.60712299
01/11/1994 00:00,Santa_Lucia,61.86768649
01/12/1994 00:00,Santa_Lucia,117.3838154
01/01/1995 00:00,Santa_Lucia,150.3818817
01/02/1995 00:00,Santa_Lucia,97.90432866
01/03/1995 00:00,Santa_Lucia,123.0618754
01/04/1995 00:00,Santa_Lucia,12.10733243
01/05/1995 00:00,Santa_Lucia,0.443418834
01/06/1995 00:00,Santa_Lucia,0.144121138
01/07/1995 00:00,Santa_Lucia,0.144121138
01/08/1995 00:00,Santa_Lucia,2.438554433
01/09/1995 00:00,Santa_Lucia,18.11326236
01/10/1995 00:00,Santa_Lucia,13.17119523
01/11/1995 00:00,Santa_Lucia,48.11295729
01/12/1995 00:00,Santa_Lucia,70.11537624
01/01/1996 00:00,Santa_Lucia,231.4940471
01/02/1996 00:00,Santa_Lucia,128.3749133
01/03/1996 00:00,Santa_Lucia,90.36693952
01/04/1996 00:00,Santa_Lucia,36.98323351
01/05/1996 00:00,Santa_Lucia,7.44331747
01/06/1996 00:00,Santa_Lucia,0.144121138
01/07/1996 00:00,Santa_Lucia,1.923762456
01/08/1996 00:00,Santa_Lucia,11.4560973
01/09/1996 00:00,Santa_Lucia,14.83601877
01/10/1996 00:00,Santa_Lucia,13.86246607
01/11/1996 00:00,Santa_Lucia,78.12647614
01/12/1996 00:00,Santa_Lucia,191.0759952
01/01/1997 00:00,Santa_Lucia,184.8291171
01/02/1997 00:00,Santa_Lucia,257.9576903
01/03/1997 00:00,Santa_Lucia,185.9237106
01/04/1997 00:00,Santa_Lucia,90.14098402
01/05/1997 00:00,Santa_Lucia,3.660730231
01/06/1997 00:00,Santa_Lucia,0.144121138
01/07/1997 00:00,Santa_Lucia,0.144121138
01/08/1997 00:00,Santa_Lucia,18.56908212
01/09/1997 00:00,Santa_Lucia,53.64546127
01/10/1997 00:00,Santa_Lucia,45.07167726
01/11/1997 00:00,Santa_Lucia,132.2182883
01/12/1997 00:00,Santa_Lucia,113.3805542
01/01/1998 00:00,Santa_Lucia,172.3768676
01/02/1998 00:00,Santa_Lucia,194.0473669
01/03/1998 00:00,Santa_Lucia,135.6701422
01/04/1998 00:00,Santa_Lucia,20.9823541
01/05/1998 00:00,Santa_Lucia,0.144121138
01/06/1998 00:00,Santa_Lucia,0.892365378
01/07/1998 00:00,Santa_Lucia,0.144121138
01/08/1998 00:00,Santa_Lucia,3.183761395
01/09/1998 00:00,Santa_Lucia,0.218945562
01/10/1998 00:00,Santa_Lucia,25.80362067
01/11/1998 00:00,Santa_Lucia,38.15050099
01/12/1998 00:00,Santa_Lucia,33.25287991
01/01/1999 00:00,Santa_Lucia,129.2511489
01/02/1999 00:00,Santa_Lucia,139.097596
01/03/1999 00:00,Santa_Lucia,143.5232789
01/04/1999 00:00,Santa_Lucia,134.5458631
01/05/1999 00:00,Santa_Lucia,5.147978127
01/06/1999 00:00,Santa_Lucia,0.817540954
01/07/1999 00:00,Santa_Lucia,1.13204217
01/08/1999 00:00,Santa_Lucia,1.434627301
01/09/1999 00:00,Santa_Lucia,28.10226435
01/10/1999 00:00,Santa_Lucia,130.580827
01/11/1999 00:00,Santa_Lucia,8.494223016
01/12/1999 00:00,Santa_Lucia,104.9349813
01/01/2000 00:00,Santa_Lucia,166.0719729
01/02/2000 00:00,Santa_Lucia,237.0233898
01/03/2000 00:00,Santa_Lucia,160.7348089
01/04/2000 00:00,Santa_Lucia,45.9400322
01/05/2000 00:00,Santa_Lucia,3.152062754
01/06/2000 00:00,Santa_Lucia,2.478943256
01/07/2000 00:00,Santa_Lucia,0.144121138
01/08/2000 00:00,Santa_Lucia,6.801646587
01/09/2000 00:00,Santa_Lucia,15.31330708
01/10/2000 00:00,Santa_Lucia,121.7093935
01/11/2000 00:00,Santa_Lucia,11.86844144
01/12/2000 00:00,Santa_Lucia,138.6579309
01/01/2001 00:00,Santa_Lucia,296.1873575
01/02/2001 00:00,Santa_Lucia,246.9139454
01/03/2001 00:00,Santa_Lucia,110.560305
01/04/2001 00:00,Santa_Lucia,61.80070416
01/05/2001 00:00,Santa_Lucia,10.87610225
01/06/2001 00:00,Santa_Lucia,1.5
01/07/2001 00:00,Santa_Lucia,4
01/08/2001 00:00,Santa_Lucia,13.9
01/09/2001 00:00,Santa_Lucia,2.4
01/10/2001 00:00,Santa_Lucia,17.3
01/11/2001 00:00,Santa_Lucia,9.5
01/12/2001 00:00,Santa_Lucia,100.5
01/01/2002 00:00,Santa_Lucia,92.3
01/02/2002 00:00,Santa_Lucia,163.8
01/03/2002 00:00,Santa_Lucia,134.7
01/04/2002 00:00,Santa_Lucia,87.7
01/05/2002 00:00,Santa_Lucia,15.1
01/06/2002 00:00,Santa_Lucia,0
01/07/2002 00:00,Santa_Lucia,24.3
01/08/2002 00:00,Santa_Lucia,5.6
01/09/2002 00:00,Santa_Lucia,2.3
01/10/2002 00:00,Santa_Lucia,29.4
01/11/2002 00:00,Santa_Lucia,98.6
01/12/2002 00:00,Santa_Lucia,119
01/01/2003 00:00,Santa_Lucia,153.7
01/02/2003 00:00,Santa_Lucia,151
01/03/2003 00:00,Santa_Lucia,220.8
01/04/2003 00:00,Santa_Lucia,27.2
01/05/2003 00:00,Santa_Lucia,9.7
01/06/2003 00:00,Santa_Lucia,6.3
01/07/2003 00:00,Santa_Lucia,0
01/08/2003 00:00,Santa_Lucia,0
01/09/2003 00:00,Santa_Lucia,2.7
01/10/2003 00:00,Santa_Lucia,2.4
01/11/2003 00:00,Santa_Lucia,3.6
01/12/2003 00:00,Santa_Lucia,102.3
01/01/2004 00:00,Santa_Lucia,171.1
01/02/2004 00:00,Santa_Lucia,155
01/03/2004 00:00,Santa_Lucia,86.2
01/04/2004 00:00,Santa_Lucia,60.8
01/05/2004 00:00,Santa_Lucia,0
01/06/2004 00:00,Santa_Lucia,0
01/07/2004 00:00,Santa_Lucia,12.2
01/08/2004 00:00,Santa_Lucia,12.9
01/09/2004 00:00,Santa_Lucia,0
01/10/2004 00:00,Santa_Lucia,10
01/11/2004 00:00,Santa_Lucia,29
01/12/2004 00:00,Santa_Lucia,69.9
01/01/2005 00:00,Santa_Lucia,230.8
01/02/2005 00:00,Santa_Lucia,215
01/03/2005 00:00,Santa_Lucia,53.9
01/04/2005 00:00,Santa_Lucia,1.9
01/05/2005 00:00,Santa_Lucia,0
01/06/2005 00:00,Santa_Lucia,0
01/07/2005 00:00,Santa_Lucia,0
01/08/2005 00:00,Santa_Lucia,0
01/09/2005 00:00,Santa_Lucia,13.5
01/10/2005 00:00,Santa_Lucia,1.8
01/11/2005 00:00,Santa_Lucia,89.3
01/12/2005 00:00,Santa_Lucia,112.5
01/01/2006 00:00,Santa_Lucia,252.9
01/02/2006 00:00,Santa_Lucia,112.9
01/03/2006 00:00,Santa_Lucia,173.1
01/04/2006 00:00,Santa_Lucia,46.6
01/05/2006 00:00,Santa_Lucia,0
01/06/2006 00:00,Santa_Lucia,1.8
01/07/2006 00:00,Santa_Lucia,0
01/08/2006 00:00,Santa_Lucia,0
01/09/2006 00:00,Santa_Lucia,47.10618268
01/10/2006 00:00,Santa_Lucia,50.93721717
01/11/2006 00:00,Santa_Lucia,83
01/12/2006 00:00,Santa_Lucia,102.2
01/01/2007 00:00,Santa_Lucia,90.09876097
01/02/2007 00:00,Santa_Lucia,98.1
01/03/2007 00:00,Santa_Lucia,204.7
01/04/2007 00:00,Santa_Lucia,90.438877
01/05/2007 00:00,Santa_Lucia,19.1
01/06/2007 00:00,Santa_Lucia,0
01/07/2007 00:00,Santa_Lucia,3.9
01/08/2007 00:00,Santa_Lucia,3.9138214
01/09/2007 00:00,Santa_Lucia,13.2
01/10/2007 00:00,Santa_Lucia,14.4
01/11/2007 00:00,Santa_Lucia,54.1
01/12/2007 00:00,Santa_Lucia,58.8
01/01/2008 00:00,Santa_Lucia,292.0528088
01/02/2008 00:00,Santa_Lucia,55.6
01/03/2008 00:00,Santa_Lucia,30.2
01/04/2008 00:00,Santa_Lucia,0
01/05/2008 00:00,Santa_Lucia,0
01/06/2008 00:00,Santa_Lucia,0
01/07/2008 00:00,Santa_Lucia,0
01/08/2008 00:00,Santa_Lucia,0
01/09/2008 00:00,Santa_Lucia,5.3
01/10/2008 00:00,Santa_Lucia,26.3
01/11/2008 00:00,Santa_Lucia,13.9
01/12/2008 00:00,Santa_Lucia,285.3
01/01/2009 00:00,Santa_Lucia,135
01/02/2009 00:00,Santa_Lucia,183.4
01/03/2009 00:00,Santa_Lucia,81
01/04/2009 00:00,Santa_Lucia,14.6
01/05/2009 00:00,Santa_Lucia,0
01/06/2009 00:00,Santa_Lucia,0
01/07/2009 00:00,Santa_Lucia,15.6
01/08/2009 00:00,Santa_Lucia,0
01/09/2009 00:00,Santa_Lucia,22.1
01/10/2009 00:00,Santa_Lucia,12.3
01/11/2009 00:00,Santa_Lucia,104.7
01/12/2009 00:00,Santa_Lucia,119.9
01/01/2010 00:00,Santa_Lucia,176.2
01/02/2010 00:00,Santa_Lucia,193.3
01/03/2010 00:00,Santa_Lucia,52.2
01/04/2010 00:00,Santa_Lucia,34.6
01/05/2010 00:00,Santa_Lucia,15.1
01/06/2010 00:00,Santa_Lucia,0
01/07/2010 00:00,Santa_Lucia,0
01/08/2010 00:00,Santa_Lucia,0
01/09/2010 00:00,Santa_Lucia,0
01/10/2010 00:00,Santa_Lucia,11.2
01/11/2010 00:00,Santa_Lucia,45.1
01/12/2010 00:00,Santa_Lucia,176.1
01/01/2011 00:00,Santa_Lucia,93.7
01/02/2011 00:00,Santa_Lucia,164.9
01/03/2011 00:00,Santa_Lucia,103.7
01/04/2011 00:00,Santa_Lucia,36.8
01/05/2011 00:00,Santa_Lucia,0
01/06/2011 00:00,Santa_Lucia,0
01/07/2011 00:00,Santa_Lucia,8.8
01/08/2011 00:00,Santa_Lucia,0
01/09/2011 00:00,Santa_Lucia,4.5
01/10/2011 00:00,Santa_Lucia,12
01/11/2011 00:00,Santa_Lucia,34.3
